#sbar_minus   log10(delta)  \int_{sbar_minus}^{sbar_minus*delta} sigma(sbar)*M^2 dsbar
4.0125406e+00 3.9545455e-02 5.6650530e-04
4.0125406e+00 4.0000000e-02 5.7219619e-04
4.0125406e+00 4.0454545e-02 5.7787540e-04
4.0125406e+00 4.0909091e-02 5.8354306e-04
4.0125406e+00 4.1363636e-02 5.8919932e-04
4.0125406e+00 4.1818182e-02 5.9484432e-04
4.0125406e+00 4.2272727e-02 6.0047822e-04
4.0125406e+00 4.2727273e-02 6.0610114e-04
4.0125406e+00 4.3181818e-02 6.1171323e-04
4.0125406e+00 4.3636364e-02 6.1731462e-04
4.0125406e+00 4.4090909e-02 6.2290545e-04
4.0125406e+00 4.4545455e-02 6.2848586e-04
4.0125406e+00 4.5000000e-02 6.3405599e-04
4.0125406e+00 4.5454545e-02 6.3961595e-04
4.0125406e+00 4.5909091e-02 6.4516588e-04
4.0125406e+00 4.6363636e-02 6.5070592e-04
4.0125406e+00 4.6818182e-02 6.5623619e-04
4.0125406e+00 4.7272727e-02 6.6175682e-04
4.0125406e+00 4.7727273e-02 6.6726794e-04
4.0125406e+00 4.8181818e-02 6.7276966e-04
4.0125406e+00 4.8636364e-02 6.7826212e-04
4.0125406e+00 4.9090909e-02 6.8374543e-04
4.0125406e+00 4.9545455e-02 6.8921973e-04
4.0125406e+00 5.0000000e-02 6.9468512e-04
4.0188256e+00 5.0000000e-03 8.2941311e-05
4.0188256e+00 5.4545455e-03 9.0194732e-05
4.0188256e+00 5.9090909e-03 9.7408578e-05
4.0188256e+00 6.3636364e-03 1.0458412e-04
4.0188256e+00 6.8181818e-03 1.1172251e-04
4.0188256e+00 7.2727273e-03 1.1882483e-04
4.0188256e+00 7.7272727e-03 1.2589209e-04
4.0188256e+00 8.1818182e-03 1.3292522e-04
4.0188256e+00 8.6363636e-03 1.3992509e-04
4.0188256e+00 9.0909091e-03 1.4689254e-04
4.0188256e+00 9.5454545e-03 1.5382832e-04
4.0188256e+00 1.0000000e-02 1.6073318e-04
4.0188256e+00 1.0454545e-02 1.6760781e-04
4.0188256e+00 1.0909091e-02 1.7445286e-04
4.0188256e+00 1.1363636e-02 1.8126897e-04
4.0188256e+00 1.1818182e-02 1.8805673e-04
4.0188256e+00 1.2272727e-02 1.9481670e-04
4.0188256e+00 1.2727273e-02 2.0154944e-04
4.0188256e+00 1.3181818e-02 2.0825546e-04
4.0188256e+00 1.3636364e-02 2.1493527e-04
4.0188256e+00 1.4090909e-02 2.2158935e-04
4.0188256e+00 1.4545455e-02 2.2821816e-04
4.0188256e+00 1.5000000e-02 2.3482215e-04
4.0188256e+00 1.5454545e-02 2.4140174e-04
4.0188256e+00 1.5909091e-02 2.4795735e-04
4.0188256e+00 1.6363636e-02 2.5448939e-04
4.0188256e+00 1.6818182e-02 2.6099824e-04
4.0188256e+00 1.7272727e-02 2.6748429e-04
4.0188256e+00 1.7727273e-02 2.7394788e-04
4.0188256e+00 1.8181818e-02 2.8038938e-04
4.0188256e+00 1.8636364e-02 2.8680914e-04
4.0188256e+00 1.9090909e-02 2.9320747e-04
4.0188256e+00 1.9545455e-02 2.9958472e-04
4.0188256e+00 2.0000000e-02 3.0594120e-04
4.0188256e+00 2.0454545e-02 3.1227721e-04
4.0188256e+00 2.0909091e-02 3.1859306e-04
4.0188256e+00 2.1363636e-02 3.2488903e-04
4.0188256e+00 2.1818182e-02 3.3116542e-04
4.0188256e+00 2.2272727e-02 3.3742250e-04
4.0188256e+00 2.2727273e-02 3.4366054e-04
4.0188256e+00 2.3181818e-02 3.4987982e-04
4.0188256e+00 2.3636364e-02 3.5608059e-04
4.0188256e+00 2.4090909e-02 3.6226310e-04
4.0188256e+00 2.4545455e-02 3.6842762e-04
4.0188256e+00 2.5000000e-02 3.7457437e-04
4.0188256e+00 2.5454545e-02 3.8070360e-04
4.0188256e+00 2.5909091e-02 3.8681555e-04
4.0188256e+00 2.6363636e-02 3.9291045e-04
4.0188256e+00 2.6818182e-02 3.9898852e-04
4.0188256e+00 2.7272727e-02 4.0504998e-04
4.0188256e+00 2.7727273e-02 4.1109505e-04
4.0188256e+00 2.8181818e-02 4.1712395e-04
4.0188256e+00 2.8636364e-02 4.2313689e-04
4.0188256e+00 2.9090909e-02 4.2913407e-04
4.0188256e+00 2.9545455e-02 4.3511569e-04
4.0188256e+00 3.0000000e-02 4.4108196e-04
4.0188256e+00 3.0454545e-02 4.4703307e-04
4.0188256e+00 3.0909091e-02 4.5296921e-04
4.0188256e+00 3.1363636e-02 4.5889059e-04
4.0188256e+00 3.1818182e-02 4.6479737e-04
4.0188256e+00 3.2272727e-02 4.7068975e-04
4.0188256e+00 3.2727273e-02 4.7656792e-04
4.0188256e+00 3.3181818e-02 4.8243204e-04
4.0188256e+00 3.3636364e-02 4.8828230e-04
4.0188256e+00 3.4090909e-02 4.9411887e-04
4.0188256e+00 3.4545455e-02 4.9994192e-04
4.0188256e+00 3.5000000e-02 5.0575162e-04
4.0188256e+00 3.5454545e-02 5.1154815e-04
4.0188256e+00 3.5909091e-02 5.1733166e-04
4.0188256e+00 3.6363636e-02 5.2310231e-04
4.0188256e+00 3.6818182e-02 5.2886028e-04
4.0188256e+00 3.7272727e-02 5.3460571e-04
4.0188256e+00 3.7727273e-02 5.4033876e-04
4.0188256e+00 3.8181818e-02 5.4605960e-04
4.0188256e+00 3.8636364e-02 5.5176837e-04
4.0188256e+00 3.9090909e-02 5.5746522e-04
4.0188256e+00 3.9545455e-02 5.6315031e-04
4.0188256e+00 4.0000000e-02 5.6882377e-04
4.0188256e+00 4.0454545e-02 5.7448577e-04
4.0188256e+00 4.0909091e-02 5.8013644e-04
4.0188256e+00 4.1363636e-02 5.8577592e-04
4.0188256e+00 4.1818182e-02 5.9140436e-04
4.0188256e+00 4.2272727e-02 5.9702190e-04
4.0188256e+00 4.2727273e-02 6.0262867e-04
4.0188256e+00 4.3181818e-02 6.0822482e-04
4.0188256e+00 4.3636364e-02 6.1381047e-04
4.0188256e+00 4.4090909e-02 6.1938577e-04
4.0188256e+00 4.4545455e-02 6.2495084e-04
4.0188256e+00 4.5000000e-02 6.3050582e-04
4.0188256e+00 4.5454545e-02 6.3605083e-04
4.0188256e+00 4.5909091e-02 6.4158602e-04
4.0188256e+00 4.6363636e-02 6.4711150e-04
4.0188256e+00 4.6818182e-02 6.5262740e-04
4.0188256e+00 4.7272727e-02 6.5813384e-04
4.0188256e+00 4.7727273e-02 6.6363096e-04
4.0188256e+00 4.8181818e-02 6.6911887e-04
4.0188256e+00 4.8636364e-02 6.7459770e-04
4.0188256e+00 4.9090909e-02 6.8006757e-04
4.0188256e+00 4.9545455e-02 6.8552860e-04
4.0188256e+00 5.0000000e-02 6.9098090e-04
4.0251205e+00 5.0000000e-03 8.2089034e-05
4.0251205e+00 5.4545455e-03 8.9283751e-05
4.0251205e+00 5.9090909e-03 9.6440747e-05
4.0251205e+00 6.3636364e-03 1.0356114e-04
4.0251205e+00 6.8181818e-03 1.1064597e-04
4.0251205e+00 7.2727273e-03 1.1769621e-04
4.0251205e+00 7.7272727e-03 1.2471276e-04
4.0251205e+00 8.1818182e-03 1.3169647e-04
4.0251205e+00 8.6363636e-03 1.3864813e-04
4.0251205e+00 9.0909091e-03 1.4556851e-04
4.0251205e+00 9.5454545e-03 1.5245831e-04
4.0251205e+00 1.0000000e-02 1.5931821e-04
4.0251205e+00 1.0454545e-02 1.6614884e-04
4.0251205e+00 1.0909091e-02 1.7295083e-04
4.0251205e+00 1.1363636e-02 1.7972476e-04
4.0251205e+00 1.1818182e-02 1.8647117e-04
4.0251205e+00 1.2272727e-02 1.9319061e-04
4.0251205e+00 1.2727273e-02 1.9988359e-04
4.0251205e+00 1.3181818e-02 2.0655059e-04
4.0251205e+00 1.3636364e-02 2.1319210e-04
4.0251205e+00 1.4090909e-02 2.1980855e-04
4.0251205e+00 1.4545455e-02 2.2640040e-04
4.0251205e+00 1.5000000e-02 2.3296807e-04
4.0251205e+00 1.5454545e-02 2.3951195e-04
4.0251205e+00 1.5909091e-02 2.4603246e-04
4.0251205e+00 1.6363636e-02 2.5252996e-04
4.0251205e+00 1.6818182e-02 2.5900484e-04
4.0251205e+00 1.7272727e-02 2.6545744e-04
4.0251205e+00 1.7727273e-02 2.7188813e-04
4.0251205e+00 1.8181818e-02 2.7829723e-04
4.0251205e+00 1.8636364e-02 2.8468508e-04
4.0251205e+00 1.9090909e-02 2.9105200e-04
4.0251205e+00 1.9545455e-02 2.9739830e-04
4.0251205e+00 2.0000000e-02 3.0372429e-04
4.0251205e+00 2.0454545e-02 3.1003025e-04
4.0251205e+00 2.0909091e-02 3.1631649e-04
4.0251205e+00 2.1363636e-02 3.2258328e-04
4.0251205e+00 2.1818182e-02 3.2883089e-04
4.0251205e+00 2.2272727e-02 3.3505961e-04
4.0251205e+00 2.2727273e-02 3.4126968e-04
4.0251205e+00 2.3181818e-02 3.4746138e-04
4.0251205e+00 2.3636364e-02 3.5363494e-04
4.0251205e+00 2.4090909e-02 3.5979063e-04
4.0251205e+00 2.4545455e-02 3.6592867e-04
4.0251205e+00 2.5000000e-02 3.7204932e-04
4.0251205e+00 2.5454545e-02 3.7815279e-04
4.0251205e+00 2.5909091e-02 3.8423932e-04
4.0251205e+00 2.6363636e-02 3.9030913e-04
4.0251205e+00 2.6818182e-02 3.9636245e-04
4.0251205e+00 2.7272727e-02 4.0239949e-04
4.0251205e+00 2.7727273e-02 4.0842045e-04
4.0251205e+00 2.8181818e-02 4.1442555e-04
4.0251205e+00 2.8636364e-02 4.2041500e-04
4.0251205e+00 2.9090909e-02 4.2638899e-04
4.0251205e+00 2.9545455e-02 4.3234773e-04
4.0251205e+00 3.0000000e-02 4.3829140e-04
